market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2022-01-04T16:00:00.000000000Z,46906.54,46759.45,46906.54,46630.54,46775.05195604099,634.14308759,29662075.869586502413784704155962,20591
coinbase-btc-usd-spot,2022-01-04T17:00:00.000000000Z,46759.46,46540.06,46971.03,46522.38,46788.04120940593,358.97063542,16795532.882997590003182642366981,17125
coinbase-btc-usd-spot,2022-01-04T18:00:00.000000000Z,46542.67,45736.11,46720,45515,46025.79474932181,1852.58039756,85266485.134713561480261775552119,33608
coinbase-btc-usd-spot,2022-01-04T19:00:00.000000000Z,45736.14,46039.93,46452.01,45556.36,46160.67438388059,1488.09522279,68691479.031417425828354366004967,28372
coinbase-btc-usd-spot,2022-01-04T20:00:00.000000000Z,46039.93,46256.15,46425.43,45950.09,46252.65891328176,793.70360341,36710902.046765386753903261911855,19718
coinbase-btc-usd-spot,2022-01-04T21:00:00.000000000Z,46256.15,46215.85,46318.05,46011.22,46168.44227964625,650.54728061,30034754.575023612596380707576764,16517
coinbase-btc-usd-spot,2022-01-04T22:00:00.000000000Z,46215.86,46152.11,46235.06,45958.05,46118.6720276319,360.26002495,16614713.935335533616048977377238,17743
coinbase-btc-usd-spot,2022-01-04T23:00:00.000000000Z,46151.8,45814.61,46153.18,45705.19,45894.11528891475,748.6318851,34357798.043736976901807339601395,21558
coinbase-btc-usd-spot,2022-01-05T00:00:00.000000000Z,45817.13,46270.59,46344.15,45711.74,46018.78624416636,647.36154679,29790792.644421913275105574553891,20378
coinbase-btc-usd-spot,2022-01-05T01:00:00.000000000Z,46270.59,46101.06,46335.88,46089.33,46219.50212591537,419.21631387,19375969.310132871924235043707276,15279
coinbase-btc-usd-spot,2022-01-05T02:00:00.000000000Z,46101.98,46299.62,46384.11,46101.96,46261.35969912686,544.26677575,25178521.085254766979202124815602,14092
coinbase-btc-usd-spot,2022-01-05T03:00:00.000000000Z,46299.28,46427.36,46547.91,46299.02,46433.05381374031,484.39374719,22491880.930312587294992739320056,13557
coinbase-btc-usd-spot,2022-01-05T04:00:00.000000000Z,46427.35,46412.24,46529.02,46346.3,46439.63242348204,329.00008994,15278643.244106130784555108729453,11740
coinbase-btc-usd-spot,2022-01-05T05:00:00.000000000Z,46412.24,46304.01,46412.24,46243.32,46300.01228592949,308.2014336,14269730.162221083606102429741945,10994
coinbase-btc-usd-spot,2022-01-05T06:00:00.000000000Z,46304.01,46453.63,46468.26,46246.62,46349.70314579118,199.06029897,9226385.765371941587802583225226,9022
coinbase-btc-usd-spot,2022-01-05T07:00:00.000000000Z,46454.3,46407.17,46490.46,46337.39,46403.94163777928,180.67083723,8383838.986469639506143687001487,8573
